	smiles	name	combined_p	p	generation	confirmed	data_origin	rank
1643	Nc1nc2[nH]cc(C(O)CC3C(=O)C=C(O)C(O)C3O)c2c(=O)[nH]1	TP_Pem_41	2.43e-05	0.1	7	False	BBD	42.0
1644	Nc1nc2[nH]cc(C(O)CC3C(O)=CC(=O)C(O)C3O)c2c(=O)[nH]1	TP_Pem_42	2.43e-05	0.1	7	False	BBD	43.0
1645	Nc1nc2[nH]cc(CCC(C(=O)O)C(=O)CC(=O)CO)c2c(=O)[nH]1	TP_Pem_43	1.215e-05	0.25	9	False	BBD	44.0
1646	Nc1nc2[nH]cc(CCC(C(=O)CO)C(=O)CC(=O)O)c2c(=O)[nH]1	TP_Pem_44	1.215e-05	0.25	9	False	BBD	45.0
1647	O=C(O)CO	TP_Pem_45	1.215e-05	1.0	10	False	BBD	46.0
1648	CC(=O)CO	TP_Pem_46	1.215e-05	1.0	10	False	BBD	47.0
1649	CC(=O)C(CCc1c[nH]c2nc(N)[nH]c(=O)c12)C(=O)O	TP_Pem_47	1.215e-05	1.0	10	False	BBD	48.0
1650	Nc1nc2[nH]cc(CCC(C(=O)O)C(=O)O)c2c(=O)[nH]1	TP_Pem_48	1.215e-05	1.0	10	False	BBD	49.0
1651	O=C(O)CC(=O)O	TP_Pem_49	1.215e-05	1.0	10	False	BBD	50.0
1652	Nc1nc2[nH]cc(CCCC(=O)CO)c2c(=O)[nH]1	TP_Pem_50	1.215e-05	1.0	10	False	BBD	51.0
1653	CCc1ccc(CCOc2ccc(CC(SC(N)=O)C(=O)O)cc2)nc1	TP_Pio_1	0.5	0.5	1	False	BBD	2.0
1654	CCc1ccc(CC=O)nc1	TP_Pio_2	0.1	0.0	2	False	BBD	3.0
1655	NC(=O)SC(Cc1ccc(O)cc1)C(=O)O	TP_Pio_3	0.1	0.2	2	False	BBD	4.0
1656	CCc1ccc(CC(=O)O)nc1	TP_Pio_4	0.08000000000000002	0.8	3	False	BBD	5.0
1657	NC(=O)S	TP_Pio_5	0.005000000000000001	0.0	3	False	BBD	6.0
1658	O=C(O)C(=O)Cc1ccc(O)cc1	TP_Pio_6	0.005000000000000001	0.05	3	False	BBD	7.0
1659	O=C(O)Cc1ccc(O)cc1	TP_Pio_7	0.0022500000000000007	0.45	4	False	BBD	8.0
1660	O=C(O)Cc1ccc(O)c(O)c1	TP_Pio_8	0.00022500000000000008	0.1	5	False	BBD	9.0
1661	O=C(O)Cc1cc(O)ccc1O	TP_Pio_9	0.00022500000000000008	0.1	5	False	BBD	10.0
1662	CCc1ccc(CCOc2ccc(CC3C(=O)NC(=O)S3=O)cc2)nc1	TP_Pio_10	0.0	0.0	1	True	BBD	11.0
1663	O=C1NC(=O)C(Cc2ccc(O)cc2)S1	TP_Pio_11	0.0	0.0	1	False	BBD	12.0
1664	CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	TP_Pio_12	0.0	0.0	1	False	BBD	13.0
1665	CCc1ccc(CCOc2ccc(C(O)C3SC(=O)NC3=O)cc2)nc1	TP_Pio_13	0.0	0.0	1	False	BBD	14.0
1666	CCc1ccc(C(O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1	TP_Pio_14	0.0	0.0	1	False	BBD	15.0
1667	O=C1NC(=O)C(Cc2ccc(OCCc3ccc(CCO)cn3)cc2)S1	TP_Pio_15	0.0	0.0	1	True	BBD	16.0
1668	CCc1ccc(CCOc2ccc(CC(=O)C(=O)NC(=O)S)cc2)nc1	TP_Pio_16	0.0	0.0	1	True	BBD	17.0
1669	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1O	TP_Pio_17	0.0	0.0	1	False	BBD	18.0
1670	CCc1ccc(CCOc2ccc(CC(C(=O)O)S(=O)C(N)=O)cc2)nc1	TP_Pio_18	0.0	0.0	2	False	BBD	19.0
1671	CCc1ccc(C(O)COc2ccc(CC(SC(N)=O)C(=O)O)cc2)nc1	TP_Pio_19	0.0	0.0	2	False	BBD	20.0
1672	CC(O)c1ccc(CCOc2ccc(CC(SC(N)=O)C(=O)O)cc2)nc1	TP_Pio_20	0.0	0.0	2	False	BBD	21.0
1673	CCc1ccc(CCOc2ccc(C(O)C(SC(N)=O)C(=O)O)cc2)nc1	TP_Pio_21	0.0	0.0	2	False	BBD	22.0
1674	NC(=O)SC(Cc1ccc(OCCc2ccc(CCO)cn2)cc1)C(=O)O	TP_Pio_22	0.0	0.0	2	False	BBD	23.0
1675	CCc1ccc(CCOc2ccc(CC(=O)C(=O)O)cc2)nc1	TP_Pio_23	0.0	0.0	2	False	BBD	24.0
1676	CCc1ccc(CCOc2ccc(CC(SC(N)=O)C(=O)O)cc2)nc1O	TP_Pio_24	0.0	0.0	2	False	BBD	25.0
1677	CCc1ccc(C(O)C=O)nc1	TP_Pio_25	0.0	0.0	3	False	BBD	26.0
1678	CC(O)c1ccc(CC=O)nc1	TP_Pio_26	0.0	0.0	3	False	BBD	27.0
1679	O=CCc1ccc(CCO)cn1	TP_Pio_27	0.0	0.0	3	False	BBD	28.0
1680	CCc1ccc(CC=O)nc1O	TP_Pio_28	0.0	0.0	3	False	BBD	29.0
1681	NC(=O)S(=O)C(Cc1ccc(O)cc1)C(=O)O	TP_Pio_29	0.0	0.0	3	False	BBD	30.0
1682	NC(=O)SC(Cc1ccc(O)c(O)c1)C(=O)O	TP_Pio_30	0.0	0.0	3	False	BBD	31.0
1683	NC(=O)SC(C(=O)O)C(O)c1ccc(O)cc1	TP_Pio_31	0.0	0.0	3	False	BBD	32.0
1684	CCc1ccc(C)nc1	TP_Pio_32	0.0	0.0	4	False	BBD	33.0
1685	CCc1ccc(C(O)C(=O)O)nc1	TP_Pio_33	0.0	0.0	4	False	BBD	34.0
1686	CC(O)c1ccc(CC(=O)O)nc1	TP_Pio_34	0.0	0.0	4	False	BBD	35.0
1687	O=C(O)Cc1ccc(CCO)cn1	TP_Pio_35	0.0	0.0	4	False	BBD	36.0
1688	CCc1ccc(CC(=O)O)nc1O	TP_Pio_36	0.0	0.0	4	False	BBD	37.0
1689	NC(=O)S(=O)O	TP_Pio_37	0.0	0.0	4	False	BBD	38.0
1690	O=C(O)C(=O)Cc1ccc(O)c(O)c1	TP_Pio_38	0.0	0.0	4	False	BBD	39.0
1691	O=C(O)C(=O)C(O)c1ccc(O)cc1	TP_Pio_39	0.0	0.0	4	False	BBD	40.0
1692	O=C(O)Cc1ccc(O)c(O)c1O	TP_Pio_40	0.0	0.0	5	False	BBD	41.0
1693	O=C(O)C(O)c1ccc(O)cc1	TP_Pio_41	0.0	0.0	5	False	BBD	42.0
1694	CC(=O)O	TP_Pio_42	0.0	0.0	5	False	BBD	43.0
1695	Oc1ccc(O)c(O)c1	TP_Pio_43	0.0	0.0	5	False	BBD	44.0
1696	O=C(O)CC=CCC(=O)C(=O)O	TP_Pio_44	0.0	0.0	6	False	BBD	45.0
1697	C=C(CC(=O)O)CC(=O)C(=O)O	TP_Pio_45	0.0	0.0	6	False	BBD	46.0
1698	O=CO	TP_Pio_46	0.0	0.0	6	False	BBD	47.0
1699	O=C(O)C(O)c1ccc(O)c(O)c1	TP_Pio_47	0.0	0.0	6	False	BBD	48.0
1700	Oc1cc(O)c(O)cc1O	TP_Pio_48	0.0	0.0	6	False	BBD	49.0
1701	Oc1ccc(O)c(O)c1O	TP_Pio_49	0.0	0.0	6	False	BBD	50.0
1702	O=C(O)Cc1cc(O)c(O)cc1O	TP_Pio_50	0.0	0.0	6	False	BBD	51.0
1703	O=S1c2ccccc2N=C(N2CCN(CCOCCO)CC2)c2ccccc21	TP_Que_1	0.2	0.2	1	False	BBD	2.0
1704	O=CCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	TP_Que_2	0.2	0.2	1	False	BBD	3.0
1705	O=CCN(CCNC1=Nc2ccccc2Sc2ccccc21)CCOCCO	TP_Que_3	0.1	0.1	1	True	BBD	4.0
1706	O=CCN(CCNCCOCCO)C1=Nc2ccccc2Sc2ccccc21	TP_Que_4	0.1	0.1	1	False	BBD	5.0
1707	c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2	TP_Que_5	0.1	0.1	1	True	BBD	6.0
1708	O=CCOCCO	TP_Que_6	0.1	0.1	1	False	BBD	7.0
1709	O=S1(=O)c2ccccc2N=C(N2CCN(CCOCCO)CC2)c2ccccc21	TP_Que_7	0.1	0.5	2	False	BBD	8.0
1710	O=C(O)COCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	TP_Que_8	0.1	0.5	2	True	BBD	9.0
1711	O=C(O)COCCO	TP_Que_9	0.06999999999999999	0.7	2	False	BBD	10.0
1712	O=C(O)CN(CCNC1=Nc2ccccc2Sc2ccccc21)CCOCCO	TP_Que_10	0.06	0.6	2	False	BBD	11.0
1713	O=C(O)CN(CCNCCOCCO)C1=Nc2ccccc2Sc2ccccc21	TP_Que_11	0.06	0.6	2	False	BBD	12.0
1714	O=S1c2ccccc2N=C(N2CCNCC2)c2ccccc21	TP_Que_12	0.05500000000000001	0.1	2	False	BBD	13.0
1715	O=CCOCCN1CCN(C2=Nc3ccccc3S(=O)c3ccccc32)CC1	TP_Que_13	0.04000000000000001	0.2	2	False	BBD	14.0
1716	O=CC=O	TP_Que_14	0.04000000000000001	0.0	2	False	BBD	15.0
1717	O=CCO	TP_Que_15	0.04000000000000001	0.0	2	False	BBD	16.0
1718	OCCO	TP_Que_16	0.04000000000000001	0.0	2	False	BBD	17.0
1719	O=S1(=O)c2ccccc2N=C(N2CCNCC2)c2ccccc21	TP_Que_17	0.027500000000000004	0.1	3	False	BBD	18.0
1720	O=C(O)CO	TP_Que_18	0.020999999999999998	0.1	3	False	BBD	19.0
1721	O=CC(=O)O	TP_Que_19	0.020999999999999998	0.1	3	False	BBD	20.0
1722	O=CCN(CCNCCOCCO)C1=Nc2ccccc2S(=O)c2ccccc21	TP_Que_20	0.020000000000000004	0.1	2	False	BBD	21.0
1723	O=CCN(CCNC1=Nc2ccccc2S(=O)c2ccccc21)CCOCCO	TP_Que_21	0.020000000000000004	0.1	2	False	BBD	22.0
1724	O=CCOCCNCCN(CC=O)C1=Nc2ccccc2Sc2ccccc21	TP_Que_22	0.020000000000000004	0.1	2	False	BBD	23.0
1725	O=CCOCCN(CC=O)CCNC1=Nc2ccccc2Sc2ccccc21	TP_Que_23	0.020000000000000004	0.1	2	False	BBD	24.0
1726	O=CCOCC=O	TP_Que_24	0.020000000000000004	0.1	2	False	BBD	25.0
1727	O=CCNCCNC1=Nc2ccccc2Sc2ccccc21	TP_Que_25	0.020000000000000004	0.1	2	False	BBD	26.0
1728	NCCN(CC=O)C1=Nc2ccccc2Sc2ccccc21	TP_Que_26	0.020000000000000004	0.1	2	False	BBD	27.0
1729	O=CCOCCN1CCN(C2=Nc3ccccc3S(=O)(=O)c3ccccc32)CC1	TP_Que_27	0.020000000000000004	0.2	3	False	BBD	28.0
1730	O=C(O)COCCN1CCN(C2=Nc3ccccc3S(=O)c3ccccc32)CC1	TP_Que_28	0.020000000000000004	0.2	3	False	BBD	29.0
1731	O=CCN(CCNCCOCC(=O)O)C1=Nc2ccccc2Sc2ccccc21	TP_Que_29	0.020000000000000004	0.2	3	False	BBD	30.0
1732	O=CCN(CCNC1=Nc2ccccc2Sc2ccccc21)CCOCC(=O)O	TP_Que_30	0.020000000000000004	0.2	3	False	BBD	31.0
1733	O=CCOCC(=O)O	TP_Que_31	0.020000000000000004	0.2	3	False	BBD	32.0
1734	O=C(O)CN(CCNCCOCCO)C1=Nc2ccccc2S(=O)c2ccccc21	TP_Que_32	0.012000000000000002	0.2	3	False	BBD	33.0
1735	O=C(O)CN(CCNC1=Nc2ccccc2S(=O)c2ccccc21)CCOCCO	TP_Que_33	0.012000000000000002	0.2	3	False	BBD	34.0
1736	NCCN(CC=O)C1=Nc2ccccc2S(=O)c2ccccc21	TP_Que_34	0.011000000000000003	0.2	3	False	BBD	35.0
1737	O=CCNCCNC1=Nc2ccccc2S(=O)c2ccccc21	TP_Que_35	0.011000000000000003	0.2	3	False	BBD	36.0
1738	O=CCNC1=Nc2ccccc2Sc2ccccc21	TP_Que_36	0.010000000000000002	0.1	2	False	BBD	37.0
1739	O=CCNCCOCCO	TP_Que_37	0.010000000000000002	0.1	2	False	BBD	38.0
1740	OCCOCCNCCNC1=Nc2ccccc2Sc2ccccc21	TP_Que_38	0.010000000000000002	0.1	2	False	BBD	39.0
1741	NC1=Nc2ccccc2Sc2ccccc21	TP_Que_39	0.010000000000000002	0.1	2	False	BBD	40.0
1742	O=CCN(CC=O)CCOCCO	TP_Que_40	0.010000000000000002	0.1	2	False	BBD	41.0
1743	O=CCN(CC=O)C1=Nc2ccccc2Sc2ccccc21	TP_Que_41	0.010000000000000002	0.1	2	False	BBD	42.0
1744	NCCOCCO	TP_Que_42	0.010000000000000002	0.1	2	False	BBD	43.0
1745	O=CCN1CCN(C2=Nc3ccccc3S(=O)(=O)c3ccccc32)CC1	TP_Que_43	0.010000000000000002	0.1	3	False	BBD	44.0
1746	O=S1(=O)c2ccccc2N=C(N2CCN(CCO)CC2)c2ccccc21	TP_Que_44	0.010000000000000002	0.1	3	False	BBD	45.0
1747	O=CCN(CCNCCOCCO)C1=Nc2ccccc2S(=O)(=O)c2ccccc21	TP_Que_45	0.010000000000000002	0.1	3	False	BBD	46.0
1748	O=CCN(CCNC1=Nc2ccccc2S(=O)(=O)c2ccccc21)CCOCCO	TP_Que_46	0.010000000000000002	0.1	3	False	BBD	47.0
1749	O=CCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	TP_Que_47	0.010000000000000002	0.0	3	False	BBD	48.0
1750	OCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	TP_Que_48	0.010000000000000002	0.0	3	False	BBD	49.0
1751	O=CCOCCNCCN(CC(=O)O)C1=Nc2ccccc2Sc2ccccc21	TP_Que_49	0.010000000000000002	0.0	3	False	BBD	50.0
1752	O=CCOCCN(CCNC1=Nc2ccccc2Sc2ccccc21)CC(=O)O	TP_Que_50	0.010000000000000002	0.0	3	False	BBD	51.0
1753	Nc1ccc(Cl)c(C(F)(F)F)c1	TP_Reg_1	0.5	0.5	1	False	BBD	2.0
1754	CNC(=O)c1cc(Oc2ccc(N)c(F)c2)ccn1	TP_Reg_2	0.5	0.5	1	False	BBD	3.0
1755	O=C(O)Nc1ccc(Cl)c(C(F)(F)F)c1	TP_Reg_3	0.5	0.5	1	False	BBD	4.0
1756	CNC(=O)c1cc(Oc2ccc(NC(=O)O)c(F)c2)ccn1	TP_Reg_4	0.5	0.5	1	False	BBD	5.0
1757	NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1	TP_Reg_5	0.2	0.2	1	False	BBD	6.0
1758	C=O	TP_Reg_6	0.2	0.2	1	False	BBD	7.0
1759	Nc1cccc(C(F)(F)F)c1	TP_Reg_7	0.2	0.4	2	False	BBD	8.0
1760	O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(C(=O)O)c2)cc1F	TP_Reg_8	0.2	0.1	2	False	BBD	9.0
1761	Oc1ccc(Cl)c(C(F)(F)F)c1O	TP_Reg_9	0.15	0.3	2	False	BBD	10.0
1762	Oc1cc(Cl)c(C(F)(F)F)cc1O	TP_Reg_10	0.15	0.3	2	False	BBD	11.0
1763	N	TP_Reg_11	0.15	0.3	2	False	BBD	12.0
1764	NC(=O)c1cc(Oc2ccc(N)c(F)c2)ccn1	TP_Reg_12	0.13999999999999999	0.0	2	False	BBD	13.0
1765	NC(=O)c1cc(Oc2ccc(NC(=O)O)c(F)c2)ccn1	TP_Reg_13	0.13999999999999999	0.0	2	False	BBD	14.0
1766	Nc1ccc(Oc2ccnc(C(=O)O)c2)cc1F	TP_Reg_14	0.13999999999999999	0.2	3	False	BBD	15.0
1767	O=C(O)Nc1ccc(Oc2ccnc(C(=O)O)c2)cc1F	TP_Reg_15	0.13999999999999999	0.2	3	False	BBD	16.0
1768	O=C(O)/C=C\C(Cl)=C(/C(=O)O)C(F)(F)F	TP_Reg_16	0.135	0.9	3	False	BBD	17.0
1769	CN	TP_Reg_17	0.1	0.1	1	False	BBD	18.0
1770	CNC(=O)c1cc(Oc2cc(F)c(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(O)c2O)ccn1	TP_Reg_18	0.1	0.1	1	False	BBD	19.0
1771	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)c(O)c(O)n1	TP_Reg_19	0.1	0.1	1	False	BBD	20.0
1772	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)c(O)c3O)c(F)c2)ccn1	TP_Reg_20	0.1	0.1	1	False	BBD	21.0
1773	NC(=O)O	TP_Reg_21	0.1	0.2	2	False	BBD	22.0
1774	O=C(O)Nc1cccc(C(F)(F)F)c1	TP_Reg_22	0.05	0.1	2	False	BBD	23.0
1775	CNC(=O)c1cc(Oc2cc(F)c(N)c(O)c2O)ccn1	TP_Reg_23	0.05	0.0	2	False	BBD	24.0
1776	CNC(=O)c1cc(Oc2cc(F)c(NC(=O)O)c(O)c2O)ccn1	TP_Reg_24	0.05	0.0	2	False	BBD	25.0
1777	CNC(=O)c1cc(Oc2ccc(N)c(F)c2)c(O)c(O)n1	TP_Reg_25	0.05	0.0	2	False	BBD	26.0
1778	CNC(=O)c1cc(Oc2ccc(NC(=O)O)c(F)c2)c(O)c(O)n1	TP_Reg_26	0.05	0.0	2	False	BBD	27.0
1779	Nc1cc(C(F)(F)F)c(Cl)c(O)c1O	TP_Reg_27	0.05	0.0	2	False	BBD	28.0
1780	O=C(O)Nc1cc(C(F)(F)F)c(Cl)c(O)c1O	TP_Reg_28	0.05	0.0	2	False	BBD	29.0
1781	NC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c(F)c2)ccn1	TP_Reg_29	0.04000000000000001	0.2	2	False	BBD	30.0
1782	Oc1cccc(C(F)(F)F)c1O	TP_Reg_30	0.04000000000000001	0.2	3	False	BBD	31.0
1783	Oc1ccc(C(F)(F)F)cc1O	TP_Reg_31	0.04000000000000001	0.2	3	False	BBD	32.0
1784	O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(C(=O)O)c2)cc1F	TP_Reg_32	0.04000000000000001	0.0	3	False	BBD	33.0
1785	CNC(=O)c1cc(Oc2cc(F)c(O)c(O)c2O)ccn1	TP_Reg_33	0.037500000000000006	0.75	3	False	BBD	34.0
1786	Oc1cc(C(F)(F)F)c(Cl)c(O)c1O	TP_Reg_34	0.032499999999999994	0.6499999999999999	3	False	BBD	35.0
1787	CNC(=O)C(/C=C(/Oc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c(F)c1)C(=O)O)=N/C(=O)O	TP_Reg_35	0.03	0.3	2	False	BBD	36.0
1788	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)c(O)c3O)c(F)c2)c(O)c(O)n1	TP_Reg_36	0.03	0.3	2	False	BBD	37.0
1789	CNC(=O)c1cc(Oc2cc(F)c(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(O)c2O)c(O)c(O)n1	TP_Reg_37	0.03	0.3	2	False	BBD	38.0
1790	NC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)c(O)c3O)c(F)c2)ccn1	TP_Reg_38	0.020000000000000004	0.1	2	False	BBD	39.0
1791	NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)c(O)c(O)n1	TP_Reg_39	0.020000000000000004	0.1	2	False	BBD	40.0
1792	NC(=O)c1cc(Oc2cc(F)c(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(O)c2O)ccn1	TP_Reg_40	0.020000000000000004	0.1	2	False	BBD	41.0
1793	CNC(=O)C(/C=C(/Oc1ccc(N)c(F)c1)C(=O)O)=N/C(=O)O	TP_Reg_41	0.020000000000000004	0.4	3	False	BBD	42.0
1794	CNC(=O)C(/C=C(/Oc1ccc(NC(=O)O)c(F)c1)C(=O)O)=N/C(=O)O	TP_Reg_42	0.020000000000000004	0.4	3	False	BBD	43.0
1795	O=C(Nc1ccc(Oc2ccnc(C(=O)O)c2)cc1F)Nc1cc(C(F)(F)F)c(Cl)c(O)c1O	TP_Reg_43	0.020000000000000004	0.0	3	False	BBD	44.0
1796	O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2cc(C(=O)O)nc(O)c2O)cc1F	TP_Reg_44	0.020000000000000004	0.0	3	False	BBD	45.0
1797	O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1c(F)cc(Oc2ccnc(C(=O)O)c2)c(O)c1O	TP_Reg_45	0.020000000000000004	0.0	3	False	BBD	46.0
1798	CNC(=O)c1cc(Oc2c(O)cc(O)c(F)c2O)ccn1	TP_Reg_46	0.016875	0.44999999999999996	4	False	BBD	47.0
1799	CNC(=O)c1cc(Oc2cc(F)c(N)c(O)c2O)c(O)c(O)n1	TP_Reg_47	0.015	0.2	3	False	BBD	48.0
1800	CNC(=O)c1cc(Oc2cc(F)c(NC(=O)O)c(O)c2O)c(O)c(O)n1	TP_Reg_48	0.015	0.2	3	False	BBD	49.0
1801	NC(=O)c1cc(Oc2ccc(N)c(F)c2)c(O)c(O)n1	TP_Reg_49	0.014000000000000002	0.0	3	False	BBD	50.0
1802	NC(=O)c1cc(Oc2ccc(NC(=O)O)c(F)c2)c(O)c(O)n1	TP_Reg_50	0.014000000000000002	0.0	3	False	BBD	51.0
1803	COC(CC1CCC(C)C(O)(C(=O)C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C1CCCCN1)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_1	0.5	0.5	1	False	BBD	2.0
1804	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_2	0.5	0.5	1	False	BBD	3.0
1805	COC1CC(O)CCC(C)C(=O)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_3	0.3	0.3	1	False	BBD	4.0
1806	COC(CC1CCC(C)C(O)(C(=O)C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_4	0.25	0.4	2	False	BBD	5.0
1807	O=C(O)C1CCCCN1	TP_Rid_5	0.25	0.4	2	False	BBD	6.0
1808	COC1CC(=O)CCC(C)C(O)(O)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_6	0.2	0.2	1	False	BBD	7.0
1809	COC(CC(O)CCC(C)C(=O)C(=O)C(=O)O)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C1CCCCN1)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_7	0.2	0.4	2	False	BBD	8.0
1810	COC(CC(O)CCC(C)C(=O)C(=O)C(=O)N1CCCCC1C(=O)O)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_8	0.2	0.4	2	False	BBD	9.0
1811	COC1CC2CCC(C)(O)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_9	0.15	0.15	1	False	BBD	10.0
1812	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)(O)C=CC=CC=C1C	TP_Rid_10	0.15	0.15	1	False	BBD	11.0
1813	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)(O)CC(C)C=CC=CC=C1C	TP_Rid_11	0.15	0.15	1	False	BBD	12.0
1814	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)(O)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_12	0.15	0.15	1	False	BBD	13.0
1815	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)(O)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_13	0.15	0.15	1	False	BBD	14.0
1816	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2(O)CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_14	0.15	0.15	1	False	BBD	15.0
1817	COC(CC(=O)CCC(C)C(O)(O)C(=O)C(=O)O)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(OC(=O)C1CCCCN1)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_15	0.1	0.2	2	False	BBD	16.0
1818	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(O)C(O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_16	0.1	0.2	2	False	BBD	17.0
1819	COC(CC(=O)CCC(C)C(O)(O)C(=O)C(=O)N1CCCCC1C(=O)O)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_17	0.1	0.2	2	False	BBD	18.0
1820	C=O	TP_Rid_18	0.1	0.2	2	False	BBD	19.0
1821	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(=O)C(O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_19	0.1	0.2	2	False	BBD	20.0
1822	COC1CC(CC(C)C(O)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(=O)CC2CCC(C)C(O)(C(=O)C(=O)N3CCCCC3C(=O)O)O2)CCC1OP(C)(C)=O	TP_Rid_20	0.1	0.2	2	False	BBD	21.0
